name,"name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"
194,"ENSMUSG00000067194,2355.88925963447,1.67415201572645,0.11204932765049601,14.941205367590198,1.7773102400193496e-50,8.82708480484798e-49"
195,"ENSMUSG00000087067,938.1573412914611,2.89777307783414,0.19407029703865397,14.9315640881251,2.0539131106505396e-50,1.01626389905634e-48"
196,"ENSMUSG00000078886,2247.95053758402,1.77113007122823,0.118887872270098,14.8974831276689,3.4223008413203795e-50,1.68701553786132e-48"
197,"ENSMUSG00000077420,1487.7159355607,2.04825552899026,0.139635898892588,14.6685454473698,1.0251922296663999e-48,4.925023471317389e-47"
198,"ENSMUSG00000101526,1119.0569571896601,2.37988018128962,0.162565165918043,14.639545734474401,1.5711442752677603e-48,7.49328051283839e-47"
199,"ENSMUSG00000026499,1442.14581305917,2.04388568520733,0.14035487366143698,14.5622708488026,4.88090995229846e-48,2.29472246903256e-46"
200,"ENSMUSG00000036390,460.709086455154,4.27685229419896,0.293966957585874,14.548751768979399,5.9478452679169e-48,2.7667952054383895e-46"
201,"ENSMUSG00000002748,921.7406919992709,2.7507656289320694,0.18952111027841198,14.5142967181394,9.836131901285517e-48,4.543536312863039e-46"
202,"ENSMUSG00000118012,2764.63467317656,1.5258935032842902,0.10592910487997599,14.404856012077401,4.823219879068129e-47,2.1821766377523697e-45"
203,"ENSMUSG00000063586,1856.5297172455898,1.7980873257156298,0.12508524021675402,14.374896051682901,7.43816532663718e-47,3.34236741939469e-45"
204,"ENSMUSG00000082762,2586.92048924071,1.54472488313124,0.10748510766011099,14.3715247326724,7.809283654433679e-47,3.49723546978723e-45"
205,"ENSMUSG00000077593,2328.2714706554502,1.6156474172706399,0.11242557765232598,14.370817130840098,7.88948670922385e-47,3.5212165174174395e-45"
206,"ENSMUSG00000068264,2495.96279145032,1.56896429476475,0.109864041953788,14.280962786939002,2.87600427444172e-46,1.2749963915989799e-44"
207,"ENSMUSG00000112994,3026.2991457371995,1.66035588156503,0.11632150279385099,14.2738517100107,3.18490659284492e-46,1.40721742468476e-44"
208,"ENSMUSG00000107567,1981.9006063223198,1.8019409085531002,0.12640681351187,14.2550932065374,4.167455047034839e-46,1.82911125004575e-44"
209,"ENSMUSG00000096003,2458.58188106307,1.5725028473860903,0.110899749875641,14.1794985935446,1.2272024927560602e-45,5.333082938092218e-44"
210,"ENSMUSG00000116694,1691.3270902207598,2.01905247094749,0.142631322754768,14.155743857321902,1.72106911319054e-45,7.4304065537125e-44"
211,"ENSMUSG00000092624,1077.24242282639,2.24463365739452,0.15858941733776502,14.1537417507114,1.7707887089125998e-45,7.6201594897213e-44"
212,"ENSMUSG00000112742,321.045430899058,4.94832425144212,0.349957887827214,14.1397705940129,2.15987326998257e-45,9.264313561603788e-44"
213,"ENSMUSG00000103230,1676.47903267126,1.88006975710162,0.133357121716671,14.0980079121383,3.9064194076040597e-45,1.6701523234257998e-43"
214,"ENSMUSG00000074113,1413.39539709928,1.97602036692103,0.140586840011594,14.0555144902473,7.12621275693814e-45,3.0271510203186398e-43"
215,"ENSMUSG00000028048,447.96573325559194,3.62000192328597,0.25755947660092,14.0550135101224,7.176821683786399e-45,3.0388779251442998e-43"
216,"ENSMUSG00000097627,848.4912201993269,2.57631560842461,0.18382057873471103,14.015381880299401,1.2552127182228602e-44,5.281087649822379e-43"
217,"ENSMUSG00000111283,2535.92858672178,1.53103860788502,0.109316896085137,14.0055074989746,1.4424561361613998e-44,6.04961524280263e-43"
218,"ENSMUSG00000032480,2616.49267482185,1.5102994165204702,0.108509886915286,13.918541982258,4.88773213095413e-44,2.01786966193859e-42"
219,"ENSMUSG00000085784,2430.13860317458,1.52734222614489,0.110231775685551,13.8557345796715,1.17449161919133e-43,4.80377980840143e-42"
220,"ENSMUSG00000030780,2648.75356506629,1.50022359625822,0.108435324780325,13.835192538017301,1.5631735071294998e-43,6.35418006236548e-42"
221,"ENSMUSG00000085788,958.629493784374,2.32581262736734,0.16828654109909802,13.8205504265357,1.91599175730653e-43,7.76446843735476e-42"
222,"ENSMUSG00000033488,659.397695155223,2.87130456517986,0.20832531212598,13.782792575121698,3.2351153622003e-43,1.3030216173789097e-41"
223,"ENSMUSG00000086451,2762.46198827278,1.53227805340752,0.11128388628109301,13.769091865978998,3.91098432998685e-43,1.5562654814294102e-41"
224,"ENSMUSG00000052419,3289.5455341410902,1.6675237726986998,0.121125487722835,13.7669106977254,4.03084572148042e-43,1.59914422902336e-41"
225,"ENSMUSG00000104945,2137.72231271932,1.7687463916808999,0.128670223219791,13.7463536428283,5.35617981672305e-43,2.11857759157869e-41"
226,"ENSMUSG00000115845,2552.21849629006,1.56109408604245,0.113570854334518,13.7455520185162,5.41583898555854e-43,2.1357805623347403e-41"
227,"ENSMUSG00000100580,1082.7285328466699,2.18365851720105,0.158976849747825,13.7357012713791,6.20523164850433e-43,2.4398010508449595e-41"
228,"ENSMUSG00000015023,2132.96607832285,1.76720153302879,0.128827315299964,13.717599632609,7.96592206169164e-43,3.1135442709174e-41"
229,"ENSMUSG00000100255,487.77595896848504,3.2999336765443,0.241431210446767,13.6682149355827,1.57204417532142e-42,6.108316352991539e-41"
230,"ENSMUSG00000115902,925.436035888797,2.3837483357282503,0.17516892072505802,13.608283512060499,3.5754277762716093e-42,1.38518992235555e-40"
231,"ENSMUSG00000030772,1818.14893544358,1.70486223653913,0.125320301276662,13.604038764440999,3.7891746937268594e-42,1.46370721867911e-40"
232,"ENSMUSG00000040812,2068.97790017343,1.59388262110715,0.11773950980021199,13.537364167829098,9.410541124365549e-42,3.59314042757206e-40"
233,"ENSMUSG00000043051,2075.8162271612,1.6306966662076798,0.120837960895565,13.494903870622402,1.67573588001294e-41,6.3433085131378195e-40"
234,"ENSMUSG00000029377,1421.8333251968302,1.8722021360468302,0.13877165001998498,13.491243606148698,1.76104782532974e-41,6.647200805837481e-40"
235,"ENSMUSG00000074482,738.3831568099049,2.57483463214714,0.191179033556881,13.4681852096561,2.40709796085347e-41,9.034139534328199e-40"
236,"ENSMUSG00000045838,1616.45239884996,1.7268456637646001,0.130996487573741,13.1823814191394,1.1083607307616e-39,4.0226795643108595e-38"
237,"ENSMUSG00000094092,332.563970644687,4.10311876914213,0.31270785701075,13.1212525593851,2.48788605703423e-39,8.811652198251789e-38"
238,"ENSMUSG00000015944,1917.03997368483,1.58680478202711,0.12169859708544699,13.038809156632901,7.359757834689771e-39,2.55867791458122e-37"
239,"ENSMUSG00000027708,2059.97339475778,1.5329251699251398,0.117694288229129,13.024635205243099,8.862361185221339e-39,3.0569361257952803e-37"
240,"ENSMUSG00000085716,1975.7920356578602,1.5891571426131201,0.122038050332923,13.021816870048802,9.19565392918782e-39,3.1636402098567798e-37"
241,"ENSMUSG00000021101,711.1029390908169,2.5169062506688,0.19400303695016397,12.973540467386401,1.7285770618454798e-38,5.9161221668499205e-37"
242,"ENSMUSG00000086129,1992.62847227455,1.55518544547829,0.11988058939889802,12.972787782211098,1.74563889847574e-38,5.9590789374064695e-37"
243,"ENSMUSG00000068141,1902.5522014158398,1.5936667342732098,0.12287063017440303,12.9702820927275,1.803653258081e-38,6.141253400130949e-37"
244,"ENSMUSG00000039714,1239.0796983666698,1.9020525395489298,0.14807877673626801,12.844869342326698,9.190696914601248e-38,3.08952409513479e-36"
245,"ENSMUSG00000085546,2147.78877792902,1.51949728565602,0.11886391332816199,12.783503782691,2.02726716360595e-37,6.7803105059236e-36"
246,"ENSMUSG00000091754,1649.82249460521,1.71197690928061,0.13466198279281,12.7131420002529,4.99849452133518e-37,1.65087777803398e-35"
247,"ENSMUSG00000033987,1207.1229494183199,1.90513803763484,0.149942581433117,12.705783903584699,5.4916360616208e-37,1.80922703267013e-35"
248,"ENSMUSG00000032118,730.1591849533361,2.46938827643704,0.194628118679062,12.6877261785026,6.9164721949281105e-37,2.26733285774678e-35"
249,"ENSMUSG00000033538,1401.38999923465,1.7780830106934198,0.140381992639566,12.6660334225251,9.12112220435966e-37,2.96795924733486e-35"
250,"ENSMUSG00000030785,660.610514176975,2.67686084340551,0.211694187014339,12.6449425993175,1.19311646170015e-36,3.8538536859463794e-35"
251,"ENSMUSG00000041842,563.5832981154709,2.8046939266530098,0.22276526730856602,12.5903555816359,2.3859613539216798e-36,7.66932735928452e-35"
252,"ENSMUSG00000074570,955.654928589725,2.10551462025457,0.16762250824647798,12.561049481246,3.45716442603554e-36,1.10587407342265e-34"
253,"ENSMUSG00000104172,1370.32632919771,1.9437332157387701,0.15496907250340303,12.542716971452998,4.357937110868309e-36,1.3872941487152098e-34"
254,"ENSMUSG00000030086,1606.9315332963001,1.6425481001778897,0.13176994664055,12.4652710428618,1.15478484504976e-35,3.6672746605654897e-34"
255,"ENSMUSG00000061244,249.05217777027198,4.889532783863929,0.39380736499995894,12.416052157542698,2.13856766756986e-35,6.69493304650839e-34"
256,"ENSMUSG00000038545,1582.7004803502698,1.6426217292426597,0.13313136879891999,12.3383522911392,5.62961764417412e-35,1.7458422229385996e-33"
257,"ENSMUSG00000108095,1501.53992700156,1.67444162591777,0.13587831477468598,12.3230967994734,6.803071638647659e-35,2.09499718923483e-33"
258,"ENSMUSG00000085962,2061.2482907139897,1.5403362846666597,0.125302294700958,12.292961500368099,9.88182767019686e-35,3.02897506614781e-33"
259,"ENSMUSG00000035930,809.6155686722791,2.21459480066289,0.181447867870896,12.2051299177493,2.91842307255188e-34,8.802576988923029e-33"
260,"ENSMUSG00000084249,1085.51405120289,1.9199136550369298,0.158945522682339,12.079067234086098,1.3625663469685e-33,4.0542486508560404e-32"
261,"ENSMUSG00000104546,1372.99492336248,1.7669809312708602,0.148504990345436,11.898461642000699,1.2054885245846597e-32,3.42488363404043e-31"
262,"ENSMUSG00000055493,1450.53367245319,1.88219022448852,0.15820450302720998,11.8971975416199,1.2238844131404899e-32,3.46968604763926e-31"
263,"ENSMUSG00000032412,1370.92602248048,1.6615960349316299,0.140436955073875,11.831615361195901,2.6793524952621896e-32,7.531260811682728e-31"
264,"ENSMUSG00000020150,886.3037114682969,2.06000253360498,0.17426258399381897,11.821255523664501,3.0312012651588e-32,8.48415252415527e-31"
265,"ENSMUSG00000034563,1530.61116577548,1.56773572264828,0.13352805238523302,11.7408716344136,7.867142591332659e-32,2.16978749006463e-30"
266,"ENSMUSG00000091429,1413.25750152055,1.7453831632825199,0.148774655965461,11.731723739880302,8.765520141138839e-32,2.41252680384553e-30"
267,"ENSMUSG00000020785,914.5702423660169,1.9842255531897,0.169496683122845,11.7065745277836,1.1794921408531302e-31,3.2128393139815996e-30"
268,"ENSMUSG00000085205,859.169514614023,2.04043373719558,0.175077830117465,11.654438119472802,2.1781240862611997e-31,5.87248924563198e-30"
269,"ENSMUSG00000114162,574.1098745793701,2.5685792106824903,0.221977821627112,11.571332630686399,5.75812821119001e-31,1.53368209270224e-29"
270,"ENSMUSG00000089710,1337.09436691429,1.6563908161558702,0.143676683733312,11.528598608459001,9.46722067882865e-31,2.48650998783311e-29"
271,"ENSMUSG00000096963,1498.5187838769,1.56072330816293,0.13556942505900801,11.512354703013699,1.1431382510129298e-30,2.9845848684055e-29"
272,"ENSMUSG00000037813,1065.09250305802,1.80894539363867,0.158294775966063,11.4277011518466,3.04051897268226e-30,7.86072331665467e-29"
273,"ENSMUSG00000003379,870.371607031656,2.08897859147701,0.18307389957485395,11.4105757091981,3.7027047391248295e-30,9.53536692175012e-29"
274,"ENSMUSG00000084805,1722.20650780386,1.53625939436366,0.13465185125134402,11.4091219696344,3.7651060816180295e-30,9.677201642851329e-29"
275,"ENSMUSG00000073684,1481.49768145233,1.5328015481377102,0.135250360552471,11.3330681106987,8.99960242048356e-30,2.28641822263478e-28"
276,"ENSMUSG00000025193,1250.73747800279,1.69667889726222,0.149942566578764,11.315525243933699,1.09941893851916e-29,2.78245662773499e-28"
277,"ENSMUSG00000103947,1519.2828115889401,1.5290348878343503,0.136715536445366,11.184060916480998,4.8804457785243e-29,1.20967296773142e-27"
278,"ENSMUSG00000066510,1491.35061537923,1.54075515426507,0.13929691642951597,11.060942293325601,1.9404809614938302e-28,4.67804634713412e-27"
279,"ENSMUSG00000106295,1456.7765511412601,1.5256985929857299,0.13822139945971,11.0380780324138,2.5033038853537297e-28,6.01293593261967e-27"
280,"ENSMUSG00000084407,216.622104478614,4.9323011445491,0.44825529572345796,11.003330449423098,3.6827409021316698e-28,8.76625046091199e-27"
281,"ENSMUSG00000100868,1492.9646220449697,1.5098329872065,0.137993312199818,10.941348991031001,7.310397377979449e-28,1.7215269119516298e-26"
282,"ENSMUSG00000038567,531.297109366029,2.44355258268985,0.22336723341089001,10.9396196808995,7.451181807142679e-28,1.7515580579032398e-26"
283,"ENSMUSG00000030472,1212.39702041775,1.63135414792168,0.14970745601323002,10.8969465607479,1.1919018201842999e-27,2.76734884823459e-26"
284,"ENSMUSG00000108187,1179.99818799013,1.6334879464309902,0.149912716323997,10.8962600804366,1.2009254689592099e-27,2.7834081351614195e-26"
285,"ENSMUSG00000088575,1229.12535418327,1.62024029138194,0.14872309075393697,10.894342520507697,1.22649195834203e-27,2.8376856850536895e-26"
286,"ENSMUSG00000089417,1386.10207291296,1.5282226173554099,0.14150953409094,10.799432187892801,3.4633869045892294e-27,7.91605612396685e-26"
287,"ENSMUSG00000098145,704.0799541711431,2.22276966699456,0.20648218383198,10.7649465234409,5.0390801042048e-27,1.14778081476982e-25"
288,"ENSMUSG00000107894,1446.4866140898998,1.5196692884238898,0.14119837513466502,10.7626542230003,5.16604211841882e-27,1.17265605543696e-25"
289,"ENSMUSG00000114981,632.920935685582,2.20189833592011,0.204815073694513,10.7506654476237,5.883560399950309e-27,1.33323698874346e-25"
290,"ENSMUSG00000093622,690.884730379202,2.08019750244218,0.194229148326726,10.7100171131006,9.13449265287862e-27,2.03157882890874e-25"
291,"ENSMUSG00000041112,653.930451786297,2.14034421337385,0.20001762713358498,10.700777946657599,1.00927282987732e-26,2.23341764748899e-25"
292,"ENSMUSG00000019433,1189.71828893912,1.60612754387357,0.15027452440964098,10.687956259940199,1.15896659488696e-26,2.5561114666196497e-25"
293,"ENSMUSG00000024576,511.47130055846804,2.41969891167855,0.22653487156214602,10.681352919277801,1.24444642861877e-26,2.73550445399045e-25"
294,"ENSMUSG00000046761,1366.04190087045,1.61365584117702,0.151204093696416,10.6720380495576,1.37575214431716e-26,3.0191132190322194e-25"
295,"ENSMUSG00000021835,966.244756035282,1.75542246118878,0.16481607359615197,10.6507965084163,1.7287944183840997e-26,3.7750583572350896e-25"
296,"ENSMUSG00000074582,1168.87496132046,1.60791783991975,0.151024612186596,10.646727156849801,1.80603446012107e-26,3.937214728161629e-25"
297,"ENSMUSG00000028078,767.765786658016,1.95548402673211,0.183787052876455,10.639944414618899,1.94245187893164e-26,4.22763291146061e-25"
298,"ENSMUSG00000102791,1219.85307371267,1.61055992495258,0.15145530590969597,10.633895691398699,2.0726952939653698e-26,4.503680514568489e-25"
299,"ENSMUSG00000088960,1186.88376445278,1.82733440093405,0.172470403449701,10.5950607430855,3.14136993324719e-26,6.74807125010222e-25"
300,"ENSMUSG00000070870,1371.92389984221,1.5490010525501499,0.146253690145842,10.5911929538701,3.27392594078363e-26,7.0100219779080385e-25"
301,"ENSMUSG00000104437,674.983712323844,2.20697599128931,0.208781697103686,10.5707349921256,4.0728996583047e-26,8.678560868687639e-25"
302,"ENSMUSG00000020038,1242.40382591917,1.5461050789313302,0.14661833899078,10.545100221252401,5.351576963501379e-26,1.13848121199383e-24"
303,"ENSMUSG00000030792,686.396443664289,2.04154629022353,0.194061568334808,10.5200958012527,6.98025742301444e-26,1.4778234105039099e-24"
304,"ENSMUSG00000080455,642.916690953199,2.1243700617833303,0.20246160278915099,10.4927059379042,9.33169269893066e-26,1.95064861148059e-24"
305,"ENSMUSG00000104306,530.486511858687,2.32939895826585,0.22206124498159402,10.4898941661744,9.613601437461379e-26,2.00008328488665e-24"
306,"ENSMUSG00000082051,1186.62990927803,1.64340340303217,0.15720314372534602,10.4540110591135,1.4045637960935998e-25,2.8768515209600893e-24"
307,"ENSMUSG00000113909,340.218171321069,3.16508530995198,0.303217932860995,10.4383183411614,1.6572032661923e-25,3.3785975848250796e-24"
308,"ENSMUSG00000085078,557.407635958192,2.24121850957011,0.21518101023026398,10.4155032415351,2.10680375824396e-25,4.2885954468661e-24"
309,"ENSMUSG00000020902,460.74377010675005,2.47979115376182,0.238951936676906,10.3777821943951,3.1296094430177297e-25,6.351039992581759e-24"
310,"ENSMUSG00000095648,1117.49505831789,1.6914984654928502,0.163239662411891,10.3620556456728,3.68946267514145e-25,7.475688865229089e-24"
311,"ENSMUSG00000110156,1201.56854019757,1.61511518434701,0.157396769993573,10.2614252148438,1.05143304266985e-24,2.0670360009987198e-23"
312,"ENSMUSG00000092216,974.232318996068,1.68236275092654,0.16448480939962803,10.2280736869696,1.4844261836291798e-24,2.89244163892701e-23"
313,"ENSMUSG00000104016,252.54856171291001,3.43614795605166,0.33833431770623495,10.156072784302,3.1136675148681597e-24,5.92718465978721e-23"
314,"ENSMUSG00000022150,690.183809832622,1.96354458355024,0.193356186179179,10.1550647142506,3.1460139738657497e-24,5.98014253363172e-23"
315,"ENSMUSG00000091345,568.343406460696,2.2767215864258197,0.224422931325807,10.144781431094401,3.49560037351782e-24,6.59719664779198e-23"
316,"ENSMUSG00000029563,381.679025353231,2.70362664463656,0.266559855531252,10.1426624772445,3.57228067884036e-24,6.732296725843079e-23"
317,"ENSMUSG00000111003,1344.2937162966803,1.56080457283465,0.15394162425680402,10.1389379277364,3.71112332840879e-24,6.96415487096712e-23"
318,"ENSMUSG00000090192,823.7452954148171,1.80203580785678,0.17792957943441498,10.1278034466496,4.15886751222724e-24,7.74933691171144e-23"
319,"ENSMUSG00000117371,356.377391436389,2.88111449106472,0.286026363033147,10.0728983877994,7.28004788841661e-24,1.34890200075557e-22"
320,"ENSMUSG00000102982,543.573097801756,2.2432040765752204,0.223175563291536,10.051297926578599,9.066530494845618e-24,1.6752158652783997e-22"
321,"ENSMUSG00000112136,3322.1033744567,2.71310349613441,0.270229694427227,10.039990245650301,1.0168421195220499e-23,1.87618732416282e-22"
322,"ENSMUSG00000081010,909.8082817567611,1.69392766169277,0.16876996323292698,10.0369024750862,1.0491707130200699e-23,1.93313727889931e-22"
323,"ENSMUSG00000083917,269.369154435461,3.3039401786985296,0.332227305696284,9.944818267643921,2.65658474176837e-23,4.8341792043391e-22"
324,"ENSMUSG00000081512,1036.98166683253,1.57219208435399,0.158622668866118,9.911522076841099,3.7095125987972294e-23,6.731644360262399e-22"
325,"ENSMUSG00000092539,566.96893804683,2.12322824036846,0.214395072118918,9.903344416380891,4.02582357326131e-23,7.295631718292889e-22"
326,"ENSMUSG00000021262,1270.58250287746,1.6917477855137601,0.170881200958844,9.90013983996524,4.1569338323510703e-23,7.512620090176469e-22"
327,"ENSMUSG00000057346,1075.84128900895,1.53437256140468,0.15636819330890803,9.81256180643786,9.94121149585409e-23,1.7771765232980802e-21"
328,"ENSMUSG00000042178,655.869237073572,1.9363075357835302,0.197548113450703,9.801700972794789,1.10705457326659e-22,1.97639161721958e-21"
329,"ENSMUSG00000016554,170.629615610355,5.13351588274761,0.5243402295944679,9.790429177478801,1.23769405744902e-22,2.20366255969798e-21"
330,"ENSMUSG00000086502,976.327723721427,1.5962863823366,0.16334751132464498,9.772333654744589,1.48003010746198e-22,2.6210023793136998e-21"
331,"ENSMUSG00000106334,273.007996473638,3.14448495874231,0.322441806937561,9.75210066153494,1.8068997140191898e-22,3.17855554219807e-21"
332,"ENSMUSG00000088332,176.975082390319,6.45578620136263,0.662244178236174,9.74834723131431,1.87495854927415e-22,3.2938932705399997e-21"
333,"ENSMUSG00000025777,356.987647356838,2.63394938237107,0.270983388932096,9.71996620439011,2.47863747991377e-22,4.33712314531666e-21"
334,"ENSMUSG00000099608,872.12137235541,1.69983660582905,0.17643351424161396,9.63443149186067,5.7207782594632395e-22,9.866475402841899e-21"
335,"ENSMUSG00000088819,919.8556129319801,1.63878768952034,0.170163909451966,9.630641978068411,5.935746728406059e-22,1.01972886903735e-20"
336,"ENSMUSG00000095836,1023.46311333551,1.53993845145904,0.16193879050029503,9.509385902547118,1.91791364619045e-21,3.2072857189648096e-20"
337,"ENSMUSG00000032624,954.603044137855,1.5638502347559602,0.167613310227031,9.33010769036026,1.0576339243011999e-20,1.7186226044210598e-19"
338,"ENSMUSG00000117596,531.659450075325,2.03603524503487,0.219349014018693,9.282171858139119,1.6605854226391698e-20,2.66561288195456e-19"
339,"ENSMUSG00000086291,1192.198810705,1.56649203497645,0.171330263704045,9.14311342964139,6.067969191010679e-20,9.52065807392423e-19"
340,"ENSMUSG00000026940,944.818278711788,1.5401478305718002,0.168634510175111,9.13305247527627,6.65945663650919e-20,1.0411607292890299e-18"
341,"ENSMUSG00000103272,1155.18878246054,1.56102139830054,0.171080508582085,9.1244842047658,7.207866291890579e-20,1.1229141696010198e-18"
342,"ENSMUSG00000047844,741.949600582596,1.7409392351621202,0.191055562877216,9.11221431579541,8.07174064080567e-20,1.2530642256837099e-18"
343,"ENSMUSG00000075014,969.4083326322921,1.5173164401545802,0.167181100347256,9.075884995390789,1.1275738792035e-19,1.7361746524659003e-18"
344,"ENSMUSG00000084642,595.1999702448301,1.8856345629303601,0.209259287802502,9.010995797280989,2.04193850116415e-19,3.1047394393156397e-18"
345,"ENSMUSG00000103146,197.11566652211602,3.49484824398873,0.389331117194223,8.976544873101641,2.79402860963595e-19,4.21850422421721e-18"
346,"ENSMUSG00000084873,649.3028328727739,1.76472125171886,0.197612153859081,8.93022629052109,4.25138264798201e-19,6.36070398216199e-18"
347,"ENSMUSG00000022419,908.836973444603,1.56948632769957,0.17607540182561,8.91371714292061,4.93496206330405e-19,7.36675523370733e-18"
348,"ENSMUSG00000057649,781.694136985871,1.59735351916663,0.181386375522101,8.80635888207603,1.29276678667122e-18,1.8934303790148002e-17"
349,"ENSMUSG00000108269,771.262977965784,1.6009160682839798,0.18249305078121397,8.77247687750735,1.7477841600310598e-18,2.54294895794828e-17"
350,"ENSMUSG00000082610,140.97026108156,4.49705872642053,0.514147376630718,8.74663361289598,2.1981196070663198e-18,3.1911382559289197e-17"
351,"ENSMUSG00000070871,594.635991172449,1.7915558873303499,0.20631047950169198,8.6837851943224,3.82811419900613e-18,5.485164499248371e-17"
352,"ENSMUSG00000030617,992.3033300466831,3.95043547635535,0.456819407310725,8.64769625181073,5.25494798834678e-18,7.47288674639928e-17"
353,"ENSMUSG00000020648,666.645983190877,1.74063748857003,0.201446355760042,8.64069981312263,5.58697360609039e-18,7.92798155854566e-17"
354,"ENSMUSG00000097384,608.491302077333,1.8113025168003898,0.210301284999133,8.6128932441276,7.12394270979463e-18,1.00409260546083e-16"
355,"ENSMUSG00000104042,683.373824320783,1.6891854484529099,0.19800058060067496,8.53121462234315,1.4481907849299697e-17,2.01814857169936e-16"
356,"ENSMUSG00000086696,755.229679759603,1.5607186596341003,0.18491207000099802,8.44032874449825,3.16446379319075e-17,4.31877388138875e-16"
357,"ENSMUSG00000010601,905.667381958782,1.54148648435731,0.18305230017212198,8.42101674170646,3.7323092477826605e-17,5.07801621755476e-16"
358,"ENSMUSG00000118245,778.643731563399,1.78260362721048,0.213350769755887,8.35527159920778,6.52823325064281e-17,8.746905626190889e-16"
359,"ENSMUSG00000108448,752.897129459793,1.6228501849606698,0.195491953673971,8.30136562892582,1.02921413351759e-16,1.36790220502021e-15"
360,"ENSMUSG00000023935,219.27602157100398,2.8820886570308,0.347523058451353,8.293230008604551,1.1021392912474799e-16,1.4618837526777599e-15"
361,"ENSMUSG00000002104,175.93266451242297,3.2083468812383598,0.393990323068095,8.14321239225929,3.84926170863737e-16,4.946750625759561e-15"
362,"ENSMUSG00000097677,312.207415751432,2.4247557645529,0.29941159805118894,8.098402935407831,5.568536732692041e-16,7.0668529083184e-15"
363,"ENSMUSG00000106359,583.648788477759,1.79074260052008,0.221299542523746,8.091939911389261,5.872187904690599e-16,7.43791700947915e-15"
364,"ENSMUSG00000065934,551.65669692467,1.72315963770284,0.213065877122696,8.08745004583982,6.09268060678336e-16,7.70980876400527e-15"
365,"ENSMUSG00000116579,561.632000656498,1.9362245679145802,0.242716877734224,7.97729678294048,1.4957287986737402e-15,1.8347328838698897e-14"
366,"ENSMUSG00000086986,332.119953171438,2.21737569077967,0.27808247441342,7.97380595615366,1.53861051822045e-15,1.88558289018648e-14"
367,"ENSMUSG00000026922,710.2721658860539,1.52602233831422,0.192695049322058,7.91936452795801,2.38727509435127e-15,2.89342121756648e-14"
368,"ENSMUSG00000049502,317.192692088432,2.42066704032064,0.305795494345081,7.91596699455941,2.45338700067443e-15,2.9653884415288105e-14"
369,"ENSMUSG00000021055,483.44068519417505,1.83921230823441,0.23270670584609698,7.90356385110274,2.71040215606139e-15,3.2700568843586396e-14"
370,"ENSMUSG00000114656,129.166855708107,4.694678220353031,0.5953598046681171,7.88544705830464,3.13411443144858e-15,3.76065265702699e-14"
371,"ENSMUSG00000085750,352.829634384067,2.1993353287875603,0.279621540423671,7.865400231524429,3.6791923213133005e-15,4.38680593473556e-14"
372,"ENSMUSG00000038304,727.27193486292,1.5365843232219698,0.196002868836154,7.83960118719721,4.51979617253269e-15,5.35524907940174e-14"
373,"ENSMUSG00000032120,308.371547726226,2.24638861532945,0.291641007946656,7.7025814412914695,1.33344577458029e-14,1.5358458699198098e-13"
374,"ENSMUSG00000011382,400.900323527811,1.9923376565092001,0.259790894435949,7.669004954291849,1.73335742790648e-14,1.97578817774568e-13"
375,"ENSMUSG00000097217,583.780777068778,1.7617566146386698,0.23159866501233303,7.60693769346578,2.8066653079048098e-14,3.14494108420106e-13"
376,"ENSMUSG00000033502,217.36023592946202,2.5764892130679704,0.343229230876798,7.506613601895701,6.06764839384021e-14,6.6083844131099e-13"
377,"ENSMUSG00000093363,308.126075089485,2.18553886537359,0.29232780279185905,7.476329122651809,7.64274075793866e-14,8.242305971683891e-13"
378,"ENSMUSG00000024241,137.02535714718098,3.4779633537634105,0.46815348413376295,7.42910919524347,1.09331464325526e-13,1.1695368220279498e-12"
379,"ENSMUSG00000025162,384.443976234121,1.9000597665413002,0.257882453026419,7.36792962934413,1.7329821632405202e-13,1.81990678525998e-12"
380,"ENSMUSG00000107021,402.879328238567,1.8540453133005,0.25199497280058103,7.357469447486629,1.87429286451388e-13,1.95896226527634e-12"
381,"ENSMUSG00000031828,299.765038681347,2.1849542324741797,0.301701036869053,7.242117081031151,4.4173424391441906e-13,4.52383805918867e-12"
382,"ENSMUSG00000087424,294.836664235535,2.14399954956044,0.29916800512637703,7.1665402476938,7.69167940583035e-13,7.73912997946876e-12"
383,"ENSMUSG00000085327,131.281096636983,8.096480686993491,1.131682303116,7.15437598052076,8.405439793255829e-13,8.44443080674545e-12"
384,"ENSMUSG00000029440,287.84205135666,2.15052536393839,0.30061679460614005,7.153709980694691,8.446342016920451e-13,8.47263662760335e-12"
385,"ENSMUSG00000107428,570.818343272767,1.50978003787853,0.211315445664508,7.14467431914801,9.02095127618908e-13,9.035313670184528e-12"
386,"ENSMUSG00000084783,302.74341147181195,2.07788693508991,0.29136124390102697,7.13165178480551,9.91715090964929e-13,9.910399445338641e-12"
387,"ENSMUSG00000026616,77.6982346043857,4.933209192846309,0.7038246601483241,7.00914513539024,2.39778626713143e-12,2.31727537491392e-11"
388,"ENSMUSG00000110303,353.893288133197,1.9220265292009802,0.27452963715914397,7.00116223913118,2.53847777398848e-12,2.44608532984404e-11"
389,"ENSMUSG00000087202,294.42829809403,2.01159069981041,0.291321610724048,6.90505141314721,5.0185248841350595e-12,4.76291179916008e-11"
