name,"name,""name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj"""
553,"553,""ENSMUSG00000084642,549.819167120918,1.7256228177691,0.23381330681797602,7.38034477700835,1.57880147609355e-13,1.8607124675131e-12"""
554,"554,""ENSMUSG00000084572,539.678156691749,1.71571936388091,0.235413479438911,7.28811012848621,3.14332991777358e-13,3.62431778522237e-12"""
555,"555,""ENSMUSG00000001794,519.354195762499,1.6553828780565603,0.233500150211731,7.08942960659989,1.3466587789626299e-12,1.47617187860238e-11"""
556,"556,""ENSMUSG00000028078,616.112116703321,1.5280309252998603,0.21626399540687602,7.06558168605479,1.5994456429863402e-12,1.74173550757072e-11"""
557,"557,""ENSMUSG00000041842,354.173272400103,1.9912141698366201,0.284154384690736,7.0075081614657595,2.42599871514737e-12,2.60375380832496e-11"""
558,"558,""ENSMUSG00000106209,190.50536210165401,2.67810428766381,0.38255308327282006,7.00060829402308,2.54853552356261e-12,2.72545109077618e-11"""
559,"559,""ENSMUSG00000039699,265.689052038115,2.27967711445431,0.327265645840215,6.96583079657357,3.26471337078936e-12,3.4714086427301305e-11"""
560,"560,""ENSMUSG00000035930,572.561267939327,1.5637222647208702,0.224527133260507,6.96451356240566,3.2954039476353703e-12,3.49904722793471e-11"""
561,"561,""ENSMUSG00000104437,510.121073976342,1.68464120553275,0.24242423399447502,6.949145214463741,3.67506111446346e-12,3.8910721693079e-11"""
562,"562,""ENSMUSG00000088357,445.69690144723097,1.74778359821533,0.251670777073459,6.94472206324206,3.79206149473661e-12,4.0092505384734704e-11"""
563,"563,""ENSMUSG00000100954,514.428926373199,1.62656035716566,0.23453889732444896,6.9351411459718895,4.05815775893088e-12,4.28147139764825e-11"""
564,"564,""ENSMUSG00000103556,560.300477901696,1.6278368800903003,0.23569410178767003,6.906566043628759,4.9652583299821505e-12,5.19069848012239e-11"""
565,"565,""ENSMUSG00000028048,220.317484021603,2.45068255088739,0.355065798720258,6.90205184425038,5.125672051729839e-12,5.3508855329095606e-11"""
566,"566,""ENSMUSG00000096832,520.496647532218,1.73420609206805,0.251473351759479,6.89618235862512,5.34186153572019e-12,5.5609861144391096e-11"""
567,"567,""ENSMUSG00000031796,265.477107051208,2.28831397059894,0.332148872854353,6.889422658382349,5.60192706861463e-12,5.81951935433418e-11"""
568,"568,""ENSMUSG00000102737,636.500218299716,1.5448709278925,0.224916574038013,6.86863978121684,6.4816943499031905e-12,6.71472884078635e-11"""
569,"569,""ENSMUSG00000102617,94.39493740185759,4.50757519814862,0.663574285211061,6.7928720244409595,1.09922885796078e-11,1.1101838845452101e-10"""
570,"570,""ENSMUSG00000038535,112.36116839987,3.5729990329256203,0.526176780774289,6.79049164364079,1.1175205090647699e-11,1.1271295208895002e-10"""
571,"571,""ENSMUSG00000100556,292.331806484138,2.14645763369535,0.316247132999297,6.787279344917001,1.14267830241468e-11,1.15094514341254e-10"""
572,"572,""ENSMUSG00000104306,409.570065401837,1.8455971003246698,0.272089005018024,6.783063873538049,1.1765358705598699e-11,1.1826487762301202e-10"""
573,"573,""ENSMUSG00000029563,279.096714214141,2.15425597814578,0.317946760347689,6.77552422861614,1.2395596640633099e-11,1.2418103776429902e-10"""
574,"574,""ENSMUSG00000090332,252.640099394263,2.9591146496493703,0.436995600693123,6.77149757332999,1.2745609956192801e-11,1.27516018480459e-10"""
575,"575,""ENSMUSG00000088332,87.1173657007118,5.32882036551674,0.7897043657590731,6.747867425545531,1.50033936637628e-11,1.49003703606049e-10"""
576,"576,""ENSMUSG00000048581,170.047470389034,3.3963986221272005,0.504110504182995,6.737408948920231,1.6123591224558902e-11,1.5949079579831e-10"""
577,"577,""ENSMUSG00000029754,571.75189520216,1.5065835794531999,0.223714607588837,6.73439966969942,1.64608139648495e-11,1.6271847752777998e-10"""
578,"578,""ENSMUSG00000002104,149.173359238301,2.9284545974754197,0.43507647559442103,6.73089620272949,1.68621228261782e-11,1.6635433360369302e-10"""
579,"579,""ENSMUSG00000097384,540.897847776274,1.5738406231569901,0.234430724168719,6.71345715770732,1.9006644097357302e-11,1.86400248267499e-10"""
580,"580,""ENSMUSG00000118325,260.66035997172696,2.2580433099483903,0.33661465009839603,6.708095768524459,1.97180514896763e-11,1.928692140786e-10"""
581,"581,""ENSMUSG00000091285,285.78285566920897,2.08578838205267,0.31400539169439,6.64252410061385,3.08356222905893e-11,2.97319265542336e-10"""
582,"582,""ENSMUSG00000016327,211.962017306132,2.42197100899718,0.364654319012755,6.641827294283219,3.0981786961565205e-11,2.98535368930425e-10"""
583,"583,""ENSMUSG00000083917,185.842028348166,2.68319972884739,0.404388824532248,6.6351975279015605,3.2406826290045496e-11,3.1186336643592303e-10"""
584,"584,""ENSMUSG00000117371,239.765588684847,2.20449089923069,0.337496872458738,6.531885416212879,6.494683783761671e-11,6.03563969598862e-10"""
585,"585,""ENSMUSG00000103024,569.7132721164969,1.5113168507710002,0.233341798741783,6.47683723584999,9.366513435727729e-11,8.58664311704837e-10"""
586,"586,""ENSMUSG00000050390,529.074260467116,1.50618259176761,0.23274423473046899,6.47140666453824,9.70947273336782e-11,8.890105427718529e-10"""
587,"587,""ENSMUSG00000085327,92.63888060945308,7.621805879614169,1.1869533698969,6.4213187079760505,1.35098841649346e-10,1.22121810925383e-09"""
588,"588,""ENSMUSG00000110020,80.9466339034752,4.3154811404149,0.675929467484859,6.38451398852731,1.71942665721207e-10,1.5374729239188598e-09"""
589,"589,""ENSMUSG00000114981,446.652049931554,1.5521165380431399,0.24929842909711603,6.22593789966684,4.786836567300461e-10,4.09589341430643e-09"""
590,"590,""ENSMUSG00000116579,479.666912776561,1.62592595537682,0.26232503270067603,6.1981349573758395,5.713614046380901e-10,4.8443772594727505e-09"""
591,"591,""ENSMUSG00000080455,468.23034525300005,1.5046897388332399,0.244776606029693,6.14719585845842,7.886472434338941e-10,6.6002685311431e-09"""
592,"592,""ENSMUSG00000067399,417.099738192432,1.57078526125222,0.257020610971188,6.11151477430855,9.86898638234807e-10,8.172222909274e-09"""
593,"593,""ENSMUSG00000027907,273.554880128668,1.9190986292894598,0.314386451933653,6.1042663177306995,1.03273964629119e-09,8.53758185948941e-09"""
594,"594,""ENSMUSG00000074482,421.35238174791,1.55388639642882,0.257039430002747,6.0453230712977195,1.49110903375285e-09,1.20986118060001e-08"""
595,"595,""ENSMUSG00000113612,402.84035413958196,1.70959248598517,0.283611796549193,6.02793151337992,1.66071390898838e-09,1.34235784602279e-08"""
596,"596,""ENSMUSG00000087239,213.30600411020302,2.16661624338467,0.36223601807440003,5.9812280813546,2.2146151553096898e-09,1.76140533735443e-08"""
597,"597,""ENSMUSG00000114656,85.463242415808,4.1180674259110495,0.6889944515923381,5.97692393080055,2.2739031103528e-09,1.8047061606247e-08"""
598,"598,""ENSMUSG00000116748,456.513099969301,1.55872880277206,0.261514575363722,5.96038978173254,2.51636981480824e-09,1.98866637300787e-08"""
599,"599,""ENSMUSG00000099556,310.89630021605,1.77071625949717,0.297462437287308,5.952739026967981,2.63691602079226e-09,2.0784199979757898e-08"""
600,"600,""ENSMUSG00000103030,379.856626703397,1.7256708820328102,0.29010034618869,5.9485309297438205,2.70559767559349e-09,2.13007954655608e-08"""
601,"601,""ENSMUSG00000087202,273.768723142055,1.8638174279930702,0.314876359200949,5.919204073379201,3.23503354449641e-09,2.5258016096626298e-08"""
602,"602,""ENSMUSG00000026896,369.162771265021,1.64501135466989,0.28035382391283004,5.86762588685566,4.4207933904994e-09,3.3999256137464905e-08"""
603,"603,""ENSMUSG00000118196,356.205296286816,1.9605354430528,0.33789074801560803,5.80227619302035,6.54206839098745e-09,4.9146340302844194e-08"""
604,"604,""ENSMUSG00000100707,284.713556965215,1.8073032711157098,0.311954605418595,5.79348161470667,6.89420356889755e-09,5.16874436667674e-08"""
605,"605,""ENSMUSG00000087424,261.928841788103,1.91531789144928,0.33106827424425606,5.785265579498531,7.239785714942729e-09,5.4142112347139505e-08"""
606,"606,""ENSMUSG00000095766,80.47825272803941,3.6186865878494197,0.625577532426444,5.784553313181701,7.270526280080099e-09,5.4344721522505404e-08"""
607,"607,""ENSMUSG00000001622,195.42384905954498,2.1263459016982402,0.375818402840533,5.65790787685426,1.53229340089061e-08,1.1080861550032699e-07"""
608,"608,""ENSMUSG00000039768,452.986476486519,1.62366028310433,0.287901822250079,5.639631838432679,1.70414131800943e-08,1.2269982220583101e-07"""
609,"609,""ENSMUSG00000018819,179.238447101573,2.1685368875842403,0.38687942848679996,5.60520081428478,2.08013647782803e-08,1.48266952680403e-07"""
610,"610,""ENSMUSG00000057534,363.87464073155996,1.52443289790185,0.274073501000897,5.56213166298358,2.6649910031300602e-08,1.8742966107511802e-07"""
611,"611,""ENSMUSG00000090659,97.3819467804079,3.0040821162422096,0.540102285521298,5.56206147756387,2.66606331354081e-08,1.8742966107511802e-07"""
612,"612,""ENSMUSG00000088993,165.019179140267,2.49701056451871,0.44905230737375496,5.560622946405211,2.6881340135347097e-08,1.88714101789004e-07"""
613,"613,""ENSMUSG00000118068,313.259333412973,1.7421883421894802,0.315108377812515,5.5288544033128,3.22328713162068e-08,2.24065834809862e-07"""
614,"614,""ENSMUSG00000029380,236.691797154818,1.85268838348407,0.33573639782850706,5.51828278216774,3.42328265118877e-08,2.3741453284338497e-07"""
615,"615,""ENSMUSG00000051335,311.365306574603,1.61562860387067,0.294023677471637,5.4948928527244805,3.90947706346524e-08,2.68508436212271e-07"""
616,"616,""ENSMUSG00000096982,188.975246245284,2.09199886736091,0.38196264852147205,5.47697235700603,4.3266477584813796e-08,2.9538987927633903e-07"""
617,"617,""ENSMUSG00000072487,248.65845927377202,1.80072130282597,0.32881468513653195,5.476401706566921,4.34061704242395e-08,2.96207842789692e-07"""
618,"618,""ENSMUSG00000003721,133.187318614274,2.44762541102844,0.450713613987166,5.43055575662762,5.61788234002294e-08,3.7851466856319206e-07"""
619,"619,""ENSMUSG00000107768,192.684487248523,2.01507450186624,0.372597329151801,5.408182893992981,6.36673913917971e-08,4.2550611465392605e-07"""
620,"620,""ENSMUSG00000110518,122.74038900998,2.60402717003092,0.4833553830913889,5.38739664669994,7.14855577879812e-08,4.7562320427313795e-07"""
621,"621,""ENSMUSG00000043644,332.202508548358,1.51574389564936,0.28513683992994604,5.31584728238467,1.06162162505497e-07,6.94248347166105e-07"""
622,"622,""ENSMUSG00000044641,171.693304011873,2.38227305508183,0.452778773478202,5.261450391725389,1.42923453185434e-07,9.2050613147575e-07"""
623,"623,""ENSMUSG00000026616,50.325764999460496,4.270659120535109,0.818650985793479,5.21670308183379,1.82135866455026e-07,1.15606220817236e-06"""
624,"624,""ENSMUSG00000033502,164.068628403632,2.07616472811859,0.40242412541935996,5.15914577923242,2.4807909753046496e-07,1.54629050874951e-06"""
625,"625,""ENSMUSG00000004344,215.793140223435,1.80392905947593,0.35015969605522,5.15173242322967,2.58091102324948e-07,1.60466742543186e-06"""
626,"626,""ENSMUSG00000114554,259.01366432700803,1.7297797138459299,0.33760874926198803,5.123622292453099,2.99721094992767e-07,1.8381824422014199e-06"""
627,"627,""ENSMUSG00000049502,226.445867920188,1.81317574379071,0.354643322627248,5.11267413794358,3.17629951394839e-07,1.94401535987219e-06"""
628,"628,""ENSMUSG00000100642,254.304535476776,1.6712318894846698,0.328340532099966,5.089934766189179,3.58186715002765e-07,2.1805915379633e-06"""
629,"629,""ENSMUSG00000033009,237.138294106667,1.7247515487979999,0.34003165419805104,5.07232643638941,3.92981509064231e-07,2.38365046438512e-06"""
630,"630,""ENSMUSG00000021098,260.540117704917,1.59267427441235,0.321055013217469,4.96075192363851,7.022082511490611e-07,4.09104275219693e-06"""
631,"631,""ENSMUSG00000078289,39.864345225433,5.57471942951731,1.12971835902499,4.93460992731728,8.031110314570349e-07,4.62821858244312e-06"""
632,"632,""ENSMUSG00000084783,242.671610744669,1.6601515197757302,0.33847257172987394,4.90483323742005,9.35067475167004e-07,5.32480893637724e-06"""
633,"633,""ENSMUSG00000113521,3839.7873259138796,1.6791595251224398,0.34266859678538003,4.900243386393901,9.5718004112454e-07,5.44448685476604e-06"""
634,"634,""ENSMUSG00000016554,59.983109288037994,3.53671689597974,0.728776539100583,4.852951084765389,1.2163770102106702e-06,6.80705045871837e-06"""
635,"635,""ENSMUSG00000024273,175.042060711743,1.9585232645335502,0.40367424893390297,4.85174189264235,1.22381826750196e-06,6.84355132544168e-06"""
636,"636,""ENSMUSG00000056458,258.29906513336005,1.55362502847654,0.32023370346705,4.85153502475233,1.22509569268545e-06,6.8481240277430196e-06"""
637,"637,""ENSMUSG00000092851,113.48712666018801,2.62232001916272,0.548963922274817,4.776853109574589,1.7805974424612998e-06,9.72344578458429e-06"""
638,"638,""ENSMUSG00000032120,227.506928840533,1.68644262172287,0.35317122906156,4.77514158275025,1.7958086484747298e-06,9.79573835090737e-06"""
639,"639,""ENSMUSG00000015579,209.098358635592,1.7080153680667098,0.35850312189268896,4.764297055627781,1.89513144629906e-06,1.03110931904737e-05"""
640,"640,""ENSMUSG00000087496,94.0862094998637,2.56842663442218,0.5391148233664671,4.7641550985072305,1.8964659559636002e-06,1.03131619011735e-05"""
641,"641,""ENSMUSG00000090254,46.8478926111326,4.1975283879338,0.8811002726060649,4.76396219413098,1.89828085742215e-06,1.03131619011735e-05"""
642,"642,""ENSMUSG00000107018,146.37609906494,2.02375230348578,0.42480426242683,4.7639642124220805,1.89826186010693e-06,1.03131619011735e-05"""
643,"643,""ENSMUSG00000017737,122.189187477404,2.2347409712319304,0.469886847478389,4.75591301017361,1.97551529151868e-06,1.07015459264559e-05"""
644,"644,""ENSMUSG00000084965,104.584511626942,2.43368305345642,0.5121596694649829,4.75180534226508,2.01608417294044e-06,1.09054487742533e-05"""
645,"645,""ENSMUSG00000086453,214.970796576358,1.7012716363152298,0.359308445276701,4.7348501230053,2.19217033451276e-06,1.17937022294101e-05"""
646,"646,""ENSMUSG00000027360,242.39090690780603,1.5439549304277098,0.329619108488483,4.68405772198022,2.8125074866338297e-06,1.4883809601557401e-05"""
647,"647,""ENSMUSG00000021290,218.01681802112,1.640048601469,0.35165516357650506,4.66379786603702,3.10426311491193e-06,1.63580500965133e-05"""
648,"648,""ENSMUSG00000064494,202.733153821817,1.8378885269109801,0.40132362878930705,4.5795671998068705,4.6593907263626405e-06,2.39761463387303e-05"""
649,"649,""ENSMUSG00000051246,219.71489460150002,1.54660728590549,0.34574284682354905,4.4732878788807104,7.702596556992751e-06,3.85440312091102e-05"""
650,"650,""ENSMUSG00000033007,116.511024483173,2.08324074174527,0.47450304451057396,4.39036327763509,1.13161448646142e-05,5.508769960042329e-05"""
651,"651,""ENSMUSG00000041355,121.928042136617,2.01841460875138,0.465592482828726,4.335152914171689,1.45658832968279e-05,6.965905729465339e-05"""
652,"652,""ENSMUSG00000098905,126.20386771941901,1.97044990420748,0.45542147809661,4.32665124280653,1.5139338056768302e-05,7.21631924695173e-05"""
653,"653,""ENSMUSG00000074800,142.39878555323799,1.87908852694799,0.4378342045734411,4.29178101509608,1.77245704668186e-05,8.337320058231641e-05"""
654,"654,""ENSMUSG00000028833,85.3876358489537,2.41115652788597,0.5638536232405511,4.2762100454878595,1.90101872955552e-05,8.88314805965765e-05"""
655,"655,""ENSMUSG00000034932,37.8341137961467,4.17471121485634,0.981999413302761,4.2512359562573705,2.12594045444423e-05,9.87223658037895e-05"""
656,"656,""ENSMUSG00000109419,161.953025052176,1.7393282550516498,0.410248204184252,4.23969742539198,2.2382127108535398e-05,0.000103612973131091"""
657,"657,""ENSMUSG00000076757,63.7431297037037,2.76114752363589,0.651454244102489,4.23843661873742,2.25081706530553e-05,0.00010416409388585401"""
658,"658,""ENSMUSG00000084274,39.8670964335205,3.64442872972753,0.866691496847415,4.204989598933549,2.6109416369582e-05,0.00011927383491495401"""
659,"659,""ENSMUSG00000028933,130.436983473676,1.9014101149750102,0.45270106566205703,4.20014499456562,2.6674410386381896e-05,0.00012151947753086599"""
660,"660,""ENSMUSG00000113010,120.539989670981,2.0200802777113602,0.483431337252123,4.178629149681759,2.93271442685301e-05,0.000132229560583624"""
661,"661,""ENSMUSG00000062867,27.917042316398,5.9846525127993795,1.43335561212046,4.17527406471438,2.9762751786843604e-05,0.000134031352287971"""
662,"662,""ENSMUSG00000028614,136.393816329731,1.81248148014986,0.435598692797139,4.16089742719669,3.16999448023052e-05,0.000141854634340625"""
663,"663,""ENSMUSG00000117780,203.215640700481,1.5944372412794399,0.384011417383802,4.1520568636788,3.29500358911764e-05,0.000146875130063092"""
664,"664,""ENSMUSG00000070081,157.838954479667,1.71003671220653,0.41511457207529606,4.11943310893059,3.79805659312965e-05,0.00016724696738945502"""
665,"665,""ENSMUSG00000003228,157.598441192163,1.70194081376,0.417031319780796,4.08108631901938,4.482570263752629e-05,0.000195368195491875"""
666,"666,""ENSMUSG00000048232,47.8227526396381,3.19659737109331,0.783470319173854,4.0800491006015704,4.50261889588267e-05,0.000196069902636551"""
667,"667,""ENSMUSG00000019977,159.52769175529198,1.6381670484025201,0.403063889976082,4.06428630582545,4.81796567764544e-05,0.00020919042465719599"""
668,"668,""ENSMUSG00000024241,92.24693945300491,2.55009486260731,0.6286465170640579,4.05648451615849,4.9816863400754604e-05,0.00021604710744717299"""
669,"669,""ENSMUSG00000043889,44.85933117641439,3.2664449967218103,0.8061724279652,4.05179448392499,5.08263016487588e-05,0.000220168483763175"""
670,"670,""ENSMUSG00000044938,59.2934724737906,2.7692212027971204,0.686820419343193,4.0319436126336,5.531746120207161e-05,0.00023816884957435298"""
671,"671,""ENSMUSG00000032419,118.936149944126,1.91020358665019,0.474335829045582,4.02711216332475,5.64661001670825e-05,0.000242553487367079"""
672,"672,""ENSMUSG00000019846,71.464864708879,2.45723191730612,0.6113263157204339,4.01950947328404,5.83194369279963e-05,0.000249650762044931"""
673,"673,""ENSMUSG00000104245,82.1052759957896,2.46340889752461,0.6146695111094059,4.00769658003445,6.131382151011661e-05,0.00026141728650148997"""
674,"674,""ENSMUSG00000097589,98.37920298212559,2.18080920321421,0.544761018337762,4.00324019120998,6.248081017239499e-05,0.000265860219690994"""
675,"675,""ENSMUSG00000109059,120.407581643528,1.9037811655056998,0.48192414996362704,3.9503751070565496,7.80288066273548e-05,0.00032596610553216603"""
676,"676,""ENSMUSG00000097408,139.855834225014,1.696051294777,0.429713098511987,3.94693878462188,7.91567851442703e-05,0.00033049288909590697"""
677,"677,""ENSMUSG00000085033,31.1223846249618,4.754859735782451,1.2061816043384699,3.9420761506226403,8.07793188695478e-05,0.000336795273775442"""
678,"678,""ENSMUSG00000005360,52.274454793272,3.0629868788316803,0.7862889515401401,3.8954977973836,9.79972527755227e-05,0.000402277507466785"""
679,"679,""ENSMUSG00000093926,105.079610241432,2.04500876651112,0.5262590586098019,3.8859355160808904,0.000101936564683894,0.000417413140213295"""
680,"680,""ENSMUSG00000113572,68.45277818593179,2.5341014648466498,0.6533904301635021,3.87838778754768,0.000105151008809562,0.000429630986899629"""
681,"681,""ENSMUSG00000026832,78.4470337000935,2.25122386240659,0.5815363396211031,3.87116626946024,0.000108315875893759,0.00044159321379018396"""
682,"682,""ENSMUSG00000020653,61.263878920890704,2.66798467720466,0.6964679340185429,3.8307358413627006,0.000127760609416525,0.0005127289327796269"""
683,"683,""ENSMUSG00000045064,147.802724074177,1.5975777385093302,0.418409597850609,3.81821484668652,0.00013442083874840401,0.000536998453964861"""
684,"684,""ENSMUSG00000114962,116.423469289819,1.9064316397502499,0.503805173195916,3.78406523231331,0.00015428735643207,0.0006098219020346361"""
685,"685,""ENSMUSG00000006218,62.4721691711917,2.4832032531754504,0.658821569553083,3.76915900743801,0.00016379851848123702,0.000643827580426118"""
686,"686,""ENSMUSG00000090556,64.2927998531709,2.4514125434493197,0.658374531237464,3.72343161398074,0.000196533112935068,0.000763031999841987"""
687,"687,""ENSMUSG00000035181,73.17523006725409,2.21483177980226,0.596951686997456,3.71023623526789,0.000207065935642868,0.0008003791497851059"""
688,"688,""ENSMUSG00000107994,162.70027573249502,1.5164164459067602,0.409250255725993,3.7053524700105696,0.000211096972412163,0.000814270222170895"""
689,"689,""ENSMUSG00000031578,82.1343930917346,2.0570642948486,0.5609385030963671,3.66718327141685,0.000245237029430215,0.0009360225537847599"""
690,"690,""ENSMUSG00000114433,104.558541035307,1.79964154931714,0.49552873911502704,3.63176019322542,0.000281494644489021,0.0010621645691370198"""
691,"691,""ENSMUSG00000114756,35.119803896582106,3.3740900391362,0.9358610146622389,3.6053324011514105,0.000311753635652482,0.00116496896532934"""
692,"692,""ENSMUSG00000113751,98.7707662560198,1.82690519447909,0.5198609683479,3.51421881178142,0.000441049344081821,0.00159667365219608"""
693,"693,""ENSMUSG00000113898,137.624218529543,1.518890998818,0.4324837471752871,3.5120186798658697,0.000444716740080067,0.00160826095198598"""
694,"694,""ENSMUSG00000031554,64.4324510294098,2.35166648424509,0.673554880669821,3.49142520043275,0.000480450973196596,0.0017267257292423901"""
695,"695,""ENSMUSG00000066463,23.400560538747,4.12457434916068,1.1864902037246998,3.47628184051799,0.000508417681401117,0.0018162949289609"""
696,"696,""ENSMUSG00000084693,123.179546185297,1.5808180484460699,0.45606593607324397,3.4662050449481203,0.0005278605523005129,0.00188167950409685"""
697,"697,""ENSMUSG00000104963,130.890548399056,1.5286996419182,0.44158366114477904,3.4618573476091403,0.00053646141818775,0.00190822964344387"""
698,"698,""ENSMUSG00000098385,76.3937963040732,2.0650567944518,0.597943630638854,3.4535977785154404,0.0005531617324358861,0.00196388234702035"""
699,"699,""ENSMUSG00000113516,130.42558706243298,1.54738612050922,0.45168616863664396,3.4257992118284304,0.000612993349676801,0.00215829873082848"""
700,"700,""ENSMUSG00000007050,21.9229039661404,4.21727719145226,1.24403189281719,3.39000729466988,0.0006989076388351019,0.00243889133186379"""
701,"701,""ENSMUSG00000042396,55.5165712917756,2.37290947704455,0.701097352946624,3.38456487828902,0.000712911687618415,0.00248310624513714"""
702,"702,""ENSMUSG00000065873,29.225777628197104,4.17946512361389,1.2354680690131399,3.38290015617509,0.000717247029488321,0.00249645537343166"""
703,"703,""ENSMUSG00000052613,53.5826261580641,2.6253859709259904,0.7812057358704291,3.3606844527335094,0.000777495962869854,0.0026892033230623102"""
704,"704,""ENSMUSG00000022905,136.496978365585,1.6963026786316397,0.5113376193799141,3.31738290777178,0.0009086499347160381,0.00309539402640403"""
705,"705,""ENSMUSG00000005917,45.3127160513095,2.6080085721134303,0.791857796612239,3.2935314689975,0.00098937265878444,0.0033504624910006397"""
706,"706,""ENSMUSG00000103146,79.60482369128769,1.95913167092805,0.596269278853903,3.28564918637721,0.0010174764538794599,0.00343704007561049"""
707,"707,""ENSMUSG00000103957,20.1674492848864,4.67981513732879,1.4245168171593703,3.2851947277539404,0.00101911911388948,0.00344180853312438"""
708,"708,""ENSMUSG00000039031,88.3190490102091,1.7859386060595301,0.5485379302173761,3.25581606608643,0.00113066972842093,0.00378167645807961"""
709,"709,""ENSMUSG00000090031,100.530286632262,1.6299788885356399,0.503233128247258,3.2390134850875003,0.0011994390238018,0.00398129303421913"""
710,"710,""ENSMUSG00000092570,86.36295109137,1.7479204620431101,0.5423114137563371,3.22309362795093,0.00126814095236302,0.00419345078076625"""
711,"711,""ENSMUSG00000058921,39.806525922338,2.71578719023933,0.845412702602678,3.21238039347947,0.0013163994904064,0.00434146628483157"""
712,"712,""ENSMUSG00000038793,10.951496929692901,6.7594840447383095,2.11094959104149,3.20210585483634,0.00136426855212544,0.00448147929901053"""
713,"713,""ENSMUSG00000046180,67.94384026878299,1.95632515833154,0.613398032596427,3.1893241490369504,0.00142605872668096,0.00466593385709779"""
714,"714,""ENSMUSG00000088713,45.777608979952895,2.4970024598396097,0.785188263973488,3.18013217263767,0.00147207892325539,0.00479964099797232"""
715,"715,""ENSMUSG00000114252,67.724600900843,1.9537032860767298,0.614341703378745,3.1801573543384505,0.0014719510011995801,0.00479964099797232"""
716,"716,""ENSMUSG00000027967,45.8127155408082,2.43203921955521,0.7647428599536191,3.1802051995656604,0.00147170797753636,0.00479964099797232"""
717,"717,""ENSMUSG00000074824,38.0634817428638,2.71244347293079,0.854255232561826,3.1752143499272996,0.0014972585526513,0.00486788752921134"""
718,"718,""ENSMUSG00000049420,72.15768277166909,1.9041524861603099,0.61569568555967,3.09268447192289,0.0019835490997784397,0.0063098293699336795"""
719,"719,""ENSMUSG00000105995,51.8514768382687,2.3072847489098103,0.7503321268870691,3.0750179370329302,0.00210489894196882,0.00667214690065792"""
720,"720,""ENSMUSG00000097616,101.56913142988,1.6011156866369,0.520905268133387,3.07371759240282,0.00211409454349592,0.00669508214593085"""
721,"721,""ENSMUSG00000042408,115.86782824701099,1.5816606589083702,0.5150953095367371,3.0706174752996005,0.00213616633770766,0.00676210580808138"""
722,"722,""ENSMUSG00000087626,14.9359619150842,5.17654689015575,1.69131389778938,3.06066596917445,0.00220845323633011,0.00697019658084952"""
723,"723,""ENSMUSG00000032085,51.240058506678494,2.3721393041089103,0.776670519108645,3.05424146500543,0.0022563039543037,0.007097162163695571"""
724,"724,""ENSMUSG00000029361,60.2349368050499,1.98815753250083,0.6510867346035649,3.05359858654068,0.0022611441285547602,0.0071057814266081406"""
725,"725,""ENSMUSG00000012117,28.124675038256,3.04621366360406,1.00045533389606,3.0448272505492504,0.0023281399295604897,0.00729079262784582"""
726,"726,""ENSMUSG00000102000,28.8714816069455,3.0382818417138795,0.999921277912889,3.03852104043192,0.00237742502327958,0.00742795733468873"""
727,"727,""ENSMUSG00000032558,20.419710534829896,3.6551304134260603,1.20297287417004,3.03841465747748,0.00237826457313106,0.00742902229941987"""
728,"728,""ENSMUSG00000111291,63.958644336070606,1.9193004255988702,0.63319567530663,3.0311331874928498,0.00243637751819098,0.0075931313486809204"""
729,"729,""ENSMUSG00000032343,60.9684942720286,1.98358060299027,0.654713245862434,3.02969371022479,0.00244801861699423,0.007624531327067341"""
730,"730,""ENSMUSG00000059623,56.7511881853043,2.0311591420149897,0.670615392378942,3.0287988690651,0.00245528085906118,0.00764395380510645"""
731,"731,""ENSMUSG00000112755,88.6320371798689,1.6459429892804398,0.544673788337752,3.0218876408640294,0.00251203772366376,0.00780597120763852"""
732,"732,""ENSMUSG00000040365,82.63804122645459,1.66950655381834,0.5538161011541091,3.0145504082297703,0.0025736044041698,0.00798396185108652"""
733,"733,""ENSMUSG00000105102,91.0283448607552,1.64692822230501,0.5482216143289029,3.00412858460728,0.00266342733660855,0.008219821220935909"""
734,"734,""ENSMUSG00000061313,60.9800807555526,1.95301694039541,0.652094696933653,2.99498976081096,0.0027445405464009,0.008450893038390691"""
735,"735,""ENSMUSG00000113753,14.4488724562871,5.12455141951191,1.7167838699518099,2.98497178893914,0.00283604478350312,0.008706322725776991"""
736,"736,""ENSMUSG00000037573,97.82884905027359,1.63106122963168,0.546457551952902,2.98479035343674,0.00283772740229681,0.008709028659253321"""
737,"737,""ENSMUSG00000103904,21.411645961845398,3.93092511907956,1.3261579658271399,2.96414546409469,0.0030352477114061302,0.00927319219787061"""
738,"738,""ENSMUSG00000108263,74.15239509072909,1.73136914008993,0.584581743829817,2.9617229042204998,0.0030592296531327698,0.00934071411000593"""
739,"739,""ENSMUSG00000032561,54.7346626626272,2.03910613134352,0.691439865325139,2.9490722673108603,0.00318729435478041,0.00968212153408722"""
740,"740,""ENSMUSG00000024583,51.780634840964495,2.07184474213258,0.7074293297182621,2.92869500188479,0.00340388245233718,0.0102896990447376"""
741,"741,""ENSMUSG00000104706,57.572697222345504,2.11054840314823,0.7228150478073231,2.91990103076939,0.0035014256371405698,0.0105588537887618"""
742,"742,""ENSMUSG00000118152,39.5781283211315,2.35937452059196,0.808662913301193,2.91762424340733,0.00352709102432955,0.010627512313174"""
